date,region,region_fr,commodity_fr,prix_median,nb_marches
2016-12-01,Saint Louis,Saint-Louis,Maïs local,250.0,1
2016-12-01,Saint Louis,Saint-Louis,Mil,247.5,2
2016-12-01,Saint Louis,Saint-Louis,Riz importé (brisé),265.0,2
2016-12-01,Saint Louis,Saint-Louis,Riz local,252.5,2
2016-12-01,Saint Louis,Saint-Louis,Sorgho,250.0,1
2016-12-01,Sedhiou,Sédhiou,Maïs local,225.0,1
2016-12-01,Sedhiou,Sédhiou,Mil,203.0,1
2016-12-01,Sedhiou,Sédhiou,Riz importé (brisé),280.0,1
2016-12-01,Tambacounda,Tambacounda,Maïs local,162.5,4
2016-12-01,Tambacounda,Tambacounda,Mil,188.5,4
2016-12-01,Tambacounda,Tambacounda,Riz importé (brisé),275.0,4
2016-12-01,Tambacounda,Tambacounda,Sorgho,188.5,4
2016-12-01,Thies,Thiès,Maïs importé,234.5,4
2016-12-01,Thies,Thiès,Maïs local,206.5,4
2016-12-01,Thies,Thiès,Mil,198.5,4
2016-12-01,Thies,Thiès,Riz importé (brisé),265.0,4
2016-12-01,Thies,Thiès,Riz local,251.5,4
2016-12-01,Ziguinchor,Ziguinchor,Maïs local,275.0,2
2016-12-01,Ziguinchor,Ziguinchor,Mil,250.0,3
2016-12-01,Ziguinchor,Ziguinchor,Riz importé (brisé),285.0,2
2016-12-01,Ziguinchor,Ziguinchor,Sorgho,275.0,2
2017-01-01,Dakar,Dakar,Maïs importé,225.0,4
2017-01-01,Dakar,Dakar,Maïs local,235.0,4
2017-01-01,Dakar,Dakar,Mil,225.0,5
2017-01-01,Dakar,Dakar,Riz importé (brisé),300.0,5
2017-01-01,Dakar,Dakar,Sorgho,223.0,5
2017-01-01,Diourbel,Diourbel,Maïs importé,217.5,4
2017-01-01,Diourbel,Diourbel,Maïs local,212.5,2
2017-01-01,Diourbel,Diourbel,Mil,200.0,4
2017-01-01,Diourbel,Diourbel,Riz importé (brisé),275.0,4
2017-01-01,Diourbel,Diourbel,Riz local,262.5,4
2017-01-01,Diourbel,Diourbel,Sorgho,200.0,3
2017-01-01,Fatick,Fatick,Maïs importé,225.0,3
2017-01-01,Fatick,Fatick,Maïs local,200.0,4
2017-01-01,Fatick,Fatick,Mil,200.0,7
2017-01-01,Fatick,Fatick,Riz importé (brisé),270.0,7
2017-01-01,Fatick,Fatick,Riz local,267.5,2
2017-01-01,Fatick,Fatick,Sorgho,213.0,5
2017-01-01,Kaffrine,Kaffrine,Maïs local,225.0,4
2017-01-01,Kaffrine,Kaffrine,Mil,206.0,4
2017-01-01,Kaffrine,Kaffrine,Riz importé (brisé),285.0,4
2017-01-01,Kaffrine,Kaffrine,Sorgho,215.5,4
2017-01-01,Kaolack,Kaolack,Maïs local,178.0,3
2017-01-01,Kaolack,Kaolack,Mil,182.0,4
2017-01-01,Kaolack,Kaolack,Riz importé (brisé),261.0,3
2017-01-01,Kaolack,Kaolack,Riz local,287.0,1
2017-01-01,Kaolack,Kaolack,Sorgho,215.0,1
2017-01-01,Kedougou,Kédougou,Maïs local,250.0,2
2017-01-01,Kedougou,Kédougou,Mil,263.0,1
2017-01-01,Kedougou,Kédougou,Riz importé (brisé),300.0,3
2017-01-01,Kolda,Kolda,Maïs local,225.0,3
2017-01-01,Kolda,Kolda,Mil,231.0,3
2017-01-01,Kolda,Kolda,Riz importé (brisé),275.0,3
2017-01-01,Kolda,Kolda,Riz local,270.0,1
2017-01-01,Kolda,Kolda,Sorgho,237.5,2
2017-01-01,Louga,Louga,Maïs importé,250.0,2
2017-01-01,Louga,Louga,Maïs local,210.0,2
2017-01-01,Louga,Louga,Mil,220.0,2
2017-01-01,Louga,Louga,Riz importé (brisé),300.0,2
2017-01-01,Louga,Louga,Riz local,245.0,2
2017-01-01,Matam,Matam,Maïs importé,183.0,3
2017-01-01,Matam,Matam,Maïs local,200.0,3
2017-01-01,Matam,Matam,Mil,244.5,4
2017-01-01,Matam,Matam,Riz importé (brisé),275.0,4
2017-01-01,Matam,Matam,Riz local,250.0,3
2017-01-01,Matam,Matam,Sorgho,214.0,4
2017-01-01,Saint Louis,Saint-Louis,Maïs importé,237.5,2
2017-01-01,Saint Louis,Saint-Louis,Maïs local,200.0,1
2017-01-01,Saint Louis,Saint-Louis,Mil,258.0,2
2017-01-01,Saint Louis,Saint-Louis,Riz importé (brisé),281.0,2
2017-01-01,Saint Louis,Saint-Louis,Riz local,275.0,2
2017-01-01,Saint Louis,Saint-Louis,Sorgho,250.0,1
2017-01-01,Sedhiou,Sédhiou,Maïs local,225.0,1
2017-01-01,Sedhiou,Sédhiou,Mil,225.0,1
2017-01-01,Sedhiou,Sédhiou,Riz importé (brisé),280.0,1
2017-01-01,Sedhiou,Sédhiou,Sorgho,225.0,1
2017-01-01,Tambacounda,Tambacounda,Maïs local,169.0,3
2017-01-01,Tambacounda,Tambacounda,Mil,176.0,3
2017-01-01,Tambacounda,Tambacounda,Riz importé (brisé),275.0,3
2017-01-01,Tambacounda,Tambacounda,Sorgho,176.0,2
2017-01-01,Thies,Thiès,Maïs importé,212.5,4
2017-01-01,Thies,Thiès,Maïs local,211.5,4
2017-01-01,Thies,Thiès,Mil,191.5,4
2017-01-01,Thies,Thiès,Riz importé (brisé),265.0,4
2017-01-01,Thies,Thiès,Riz local,255.0,4
2017-01-01,Ziguinchor,Ziguinchor,Maïs local,271.0,2
2017-01-01,Ziguinchor,Ziguinchor,Mil,267.0,3
2017-01-01,Ziguinchor,Ziguinchor,Riz importé (brisé),288.5,2
2017-01-01,Ziguinchor,Ziguinchor,Sorgho,271.0,2
2017-02-01,Dakar,Dakar,Maïs importé,225.0,4
2017-02-01,Dakar,Dakar,Maïs local,236.5,4
2017-02-01,Dakar,Dakar,Mil,223.0,5
2017-02-01,Dakar,Dakar,Riz importé (brisé),300.0,5
2017-02-01,Dakar,Dakar,Sorgho,223.0,5
2017-02-01,Diourbel,Diourbel,Maïs importé,180.0,3
2017-02-01,Diourbel,Diourbel,Maïs local,200.0,3
2017-02-01,Diourbel,Diourbel,Mil,192.0,4
2017-02-01,Diourbel,Diourbel,Riz importé (brisé),275.0,4
2017-02-01,Diourbel,Diourbel,Riz local,250.0,3
2017-02-01,Diourbel,Diourbel,Sorgho,195.0,2
2017-02-01,Fatick,Fatick,Maïs importé,212.5,2
2017-02-01,Fatick,Fatick,Maïs local,185.0,3
2017-02-01,Fatick,Fatick,Mil,190.0,6
2017-02-01,Fatick,Fatick,Riz importé (brisé),272.5,6
2017-02-01,Fatick,Fatick,Riz local,270.0,1
2017-02-01,Fatick,Fatick,Sorgho,225.0,3
2017-02-01,Kaffrine,Kaffrine,Maïs local,178.0,4
2017-02-01,Kaffrine,Kaffrine,Mil,185.0,4
2017-02-01,Kaffrine,Kaffrine,Riz importé (brisé),300.0,3
2017-02-01,Kaffrine,Kaffrine,Sorgho,190.0,3
2017-02-01,Kaolack,Kaolack,Maïs importé,183.0,1
2017-02-01,Kaolack,Kaolack,Maïs local,175.0,3
2017-02-01,Kaolack,Kaolack,Mil,175.0,4
2017-02-01,Kaolack,Kaolack,Riz importé (brisé),265.0,3
2017-02-01,Kaolack,Kaolack,Riz local,265.0,1
2017-02-01,Kaolack,Kaolack,Sorgho,210.0,1
2017-02-01,Kedougou,Kédougou,Maïs local,250.0,1
2017-02-01,Kedougou,Kédougou,Mil,250.0,1
2017-02-01,Kedougou,Kédougou,Riz importé (brisé),290.0,2
2017-02-01,Kolda,Kolda,Maïs local,240.0,3
2017-02-01,Kolda,Kolda,Mil,243.0,3
2017-02-01,Kolda,Kolda,Riz importé (brisé),283.0,3
2017-02-01,Kolda,Kolda,Riz local,262.0,1
2017-02-01,Kolda,Kolda,Sorgho,229.0,2
2017-02-01,Louga,Louga,Maïs importé,205.0,2
2017-02-01,Louga,Louga,Maïs local,200.0,2
2017-02-01,Louga,Louga,Mil,218.5,2
2017-02-01,Louga,Louga,Riz importé (brisé),291.5,2
2017-02-01,Louga,Louga,Riz local,245.0,2
2017-02-01,Matam,Matam,Maïs importé,200.0,3
2017-02-01,Matam,Matam,Maïs local,225.0,3
2017-02-01,Matam,Matam,Mil,233.5,4
2017-02-01,Matam,Matam,Riz importé (brisé),277.5,4
2017-02-01,Matam,Matam,Riz local,260.0,3
2017-02-01,Matam,Matam,Sorgho,225.0,4
2017-02-01,Saint Louis,Saint-Louis,Maïs importé,237.5,2
2017-02-01,Saint Louis,Saint-Louis,Maïs local,240.0,2
2017-02-01,Saint Louis,Saint-Louis,Mil,262.5,2
2017-02-01,Saint Louis,Saint-Louis,Riz importé (brisé),287.5,2
2017-02-01,Saint Louis,Saint-Louis,Riz local,287.5,2
2017-02-01,Saint Louis,Saint-Louis,Sorgho,250.0,1
2017-02-01,Sedhiou,Sédhiou,Maïs local,229.0,1
2017-02-01,Sedhiou,Sédhiou,Mil,213.0,1
2017-02-01,Sedhiou,Sédhiou,Riz importé (brisé),280.0,1
2017-02-01,Tambacounda,Tambacounda,Maïs local,187.5,4
2017-02-01,Tambacounda,Tambacounda,Mil,195.0,4
2017-02-01,Tambacounda,Tambacounda,Riz importé (brisé),280.5,4
2017-02-01,Tambacounda,Tambacounda,Sorgho,195.0,3
2017-02-01,Thies,Thiès,Maïs importé,198.5,4
2017-02-01,Thies,Thiès,Maïs local,200.0,2
2017-02-01,Thies,Thiès,Mil,192.0,4
2017-02-01,Thies,Thiès,Riz importé (brisé),265.0,4
2017-02-01,Thies,Thiès,Riz local,255.0,4
2017-02-01,Thies,Thiès,Sorgho,190.0,1
2017-02-01,Ziguinchor,Ziguinchor,Maïs local,275.0,2
2017-02-01,Ziguinchor,Ziguinchor,Mil,275.0,3
2017-02-01,Ziguinchor,Ziguinchor,Riz importé (brisé),285.0,2
2017-02-01,Ziguinchor,Ziguinchor,Sorgho,300.0,2
2017-03-01,Dakar,Dakar,Maïs importé,225.0,4
2017-03-01,Dakar,Dakar,Maïs local,235.0,4
2017-03-01,Dakar,Dakar,Mil,230.0,5
2017-03-01,Dakar,Dakar,Riz importé (brisé),300.0,5
2017-03-01,Dakar,Dakar,Sorgho,232.0,5
2017-03-01,Diourbel,Diourbel,Maïs importé,185.0,2
2017-03-01,Diourbel,Diourbel,Maïs local,200.0,2
2017-03-01,Diourbel,Diourbel,Mil,217.5,2
2017-03-01,Diourbel,Diourbel,Riz importé (brisé),287.5,2
2017-03-01,Diourbel,Diourbel,Riz local,262.5,2
2017-03-01,Diourbel,Diourbel,Sorgho,250.0,1
2017-03-01,Fatick,Fatick,Maïs importé,225.0,2
2017-03-01,Fatick,Fatick,Maïs local,200.0,5
2017-03-01,Fatick,Fatick,Mil,200.0,7
2017-03-01,Fatick,Fatick,Riz importé (brisé),275.0,7
2017-03-01,Fatick,Fatick,Riz local,275.0,1
2017-03-01,Fatick,Fatick,Sorgho,215.0,4
2017-03-01,Kaffrine,Kaffrine,Maïs local,179.0,4
2017-03-01,Kaffrine,Kaffrine,Mil,183.0,3
2017-03-01,Kaffrine,Kaffrine,Riz importé (brisé),300.0,4
2017-03-01,Kaffrine,Kaffrine,Sorgho,192.5,4
2017-03-01,Kaolack,Kaolack,Maïs importé,177.0,1
2017-03-01,Kaolack,Kaolack,Maïs local,181.5,2
2017-03-01,Kaolack,Kaolack,Mil,184.0,4
2017-03-01,Kaolack,Kaolack,Riz importé (brisé),271.0,3
2017-03-01,Kaolack,Kaolack,Riz local,270.0,1
2017-03-01,Kaolack,Kaolack,Sorgho,218.0,1
2017-03-01,Kedougou,Kédougou,Maïs importé,225.0,1
2017-03-01,Kedougou,Kédougou,Maïs local,250.0,3
2017-03-01,Kedougou,Kédougou,Mil,240.5,2
2017-03-01,Kedougou,Kédougou,Riz importé (brisé),300.0,3
2017-03-01,Kolda,Kolda,Maïs importé,213.0,1
2017-03-01,Kolda,Kolda,Maïs local,225.0,3
2017-03-01,Kolda,Kolda,Mil,225.0,3
2017-03-01,Kolda,Kolda,Riz importé (brisé),280.0,3
2017-03-01,Kolda,Kolda,Sorgho,240.0,3
2017-03-01,Louga,Louga,Maïs importé,195.5,2
2017-03-01,Louga,Louga,Maïs local,204.0,2
2017-03-01,Louga,Louga,Mil,221.0,2
2017-03-01,Louga,Louga,Riz importé (brisé),285.0,2
2017-03-01,Louga,Louga,Riz local,251.5,2
2017-03-01,Matam,Matam,Maïs importé,208.0,3
2017-03-01,Matam,Matam,Maïs local,225.0,3
2017-03-01,Matam,Matam,Mil,237.0,4
2017-03-01,Matam,Matam,Riz importé (brisé),277.5,4
2017-03-01,Matam,Matam,Riz local,260.0,3
2017-03-01,Matam,Matam,Sorgho,225.0,4
2017-03-01,Saint Louis,Saint-Louis,Maïs importé,235.0,2
2017-03-01,Saint Louis,Saint-Louis,Maïs local,242.5,2
2017-03-01,Saint Louis,Saint-Louis,Mil,252.5,2
2017-03-01,Saint Louis,Saint-Louis,Riz importé (brisé),283.5,2
2017-03-01,Saint Louis,Saint-Louis,Riz local,299.0,2
2017-03-01,Saint Louis,Saint-Louis,Sorgho,242.5,2
2017-03-01,Sedhiou,Sédhiou,Maïs local,231.0,1
2017-03-01,Sedhiou,Sédhiou,Mil,206.0,1
2017-03-01,Sedhiou,Sédhiou,Riz importé (brisé),280.0,1
2017-03-01,Tambacounda,Tambacounda,Maïs importé,200.0,1
2017-03-01,Tambacounda,Tambacounda,Maïs local,169.0,4
2017-03-01,Tambacounda,Tambacounda,Mil,187.5,4
2017-03-01,Tambacounda,Tambacounda,Riz importé (brisé),285.0,4
2017-03-01,Tambacounda,Tambacounda,Sorgho,175.0,3
2017-03-01,Thies,Thiès,Maïs importé,208.5,4
2017-03-01,Thies,Thiès,Maïs local,225.0,1
2017-03-01,Thies,Thiès,Mil,229.0,3
2017-03-01,Thies,Thiès,Riz importé (brisé),272.5,4
2017-03-01,Thies,Thiès,Riz local,255.0,4
2017-03-01,Thies,Thiès,Sorgho,232.5,2
2017-03-01,Ziguinchor,Ziguinchor,Maïs local,275.0,2
2017-03-01,Ziguinchor,Ziguinchor,Mil,276.0,3
2017-03-01,Ziguinchor,Ziguinchor,Riz importé (brisé),285.0,2
2017-03-01,Ziguinchor,Ziguinchor,Sorgho,300.0,2
2017-04-01,Dakar,Dakar,Maïs importé,225.0,4
2017-04-01,Dakar,Dakar,Maïs local,235.0,4
2017-04-01,Dakar,Dakar,Mil,240.0,5
2017-04-01,Dakar,Dakar,Riz importé (brisé),300.0,5
2017-04-01,Dakar,Dakar,Sorgho,250.0,4
2017-04-01,Diourbel,Diourbel,Maïs importé,186.5,4
2017-04-01,Diourbel,Diourbel,Maïs local,200.0,1
2017-04-01,Diourbel,Diourbel,Mil,210.0,4
2017-04-01,Diourbel,Diourbel,Riz importé (brisé),282.5,4
2017-04-01,Diourbel,Diourbel,Riz local,250.0,4
2017-04-01,Diourbel,Diourbel,Sorgho,230.0,2
2017-04-01,Fatick,Fatick,Maïs importé,212.5,2
2017-04-01,Fatick,Fatick,Maïs local,195.0,3
2017-04-01,Fatick,Fatick,Mil,205.0,6
2017-04-01,Fatick,Fatick,Riz importé (brisé),270.0,6
2017-04-01,Fatick,Fatick,Riz local,294.0,2
2017-04-01,Fatick,Fatick,Sorgho,237.5,2
2017-04-01,Kaffrine,Kaffrine,Maïs local,185.0,4
2017-04-01,Kaffrine,Kaffrine,Mil,185.0,4
2017-04-01,Kaffrine,Kaffrine,Riz importé (brisé),300.0,4
2017-04-01,Kaolack,Kaolack,Maïs importé,175.0,1
2017-04-01,Kaolack,Kaolack,Maïs local,184.5,4
2017-04-01,Kaolack,Kaolack,Mil,189.5,4
2017-04-01,Kaolack,Kaolack,Riz importé (brisé),271.0,3
2017-04-01,Kaolack,Kaolack,Riz local,270.0,1
2017-04-01,Kaolack,Kaolack,Sorgho,223.0,1
2017-04-01,Kolda,Kolda,Maïs importé,225.0,3
2017-04-01,Kolda,Kolda,Maïs local,225.0,2
2017-04-01,Kolda,Kolda,Mil,225.0,3
2017-04-01,Kolda,Kolda,Riz importé (brisé),275.0,3
2017-04-01,Kolda,Kolda,Sorgho,250.0,3
2017-04-01,Louga,Louga,Maïs importé,201.0,2
2017-04-01,Louga,Louga,Maïs local,205.0,2
2017-04-01,Louga,Louga,Mil,225.0,2
2017-04-01,Louga,Louga,Riz importé (brisé),283.5,2
2017-04-01,Louga,Louga,Riz local,262.5,2
2017-04-01,Matam,Matam,Maïs importé,225.0,2
2017-04-01,Matam,Matam,Maïs local,225.0,2
2017-04-01,Matam,Matam,Mil,250.0,3
2017-04-01,Matam,Matam,Riz importé (brisé),275.0,3
2017-04-01,Matam,Matam,Riz local,265.0,2
2017-04-01,Matam,Matam,Sorgho,225.0,3
2017-04-01,Saint Louis,Saint-Louis,Maïs importé,237.5,2
2017-04-01,Saint Louis,Saint-Louis,Maïs local,250.0,1
2017-04-01,Saint Louis,Saint-Louis,Mil,235.0,2
2017-04-01,Saint Louis,Saint-Louis,Riz importé (brisé),285.0,2
2017-04-01,Saint Louis,Saint-Louis,Riz local,300.0,2
2017-04-01,Saint Louis,Saint-Louis,Sorgho,220.0,1
2017-04-01,Sedhiou,Sédhiou,Maïs local,250.0,1
2017-04-01,Sedhiou,Sédhiou,Mil,242.0,1
2017-04-01,Sedhiou,Sédhiou,Riz importé (brisé),280.0,1
2017-04-01,Tambacounda,Tambacounda,Maïs importé,200.0,1
2017-04-01,Tambacounda,Tambacounda,Maïs local,160.0,3
2017-04-01,Tambacounda,Tambacounda,Mil,187.5,4
2017-04-01,Tambacounda,Tambacounda,Riz importé (brisé),287.5,4
2017-04-01,Tambacounda,Tambacounda,Sorgho,190.0,3
2017-04-01,Thies,Thiès,Maïs importé,240.5,4
2017-04-01,Thies,Thiès,Maïs local,237.5,2
2017-04-01,Thies,Thiès,Mil,237.5,4
2017-04-01,Thies,Thiès,Riz importé (brisé),272.5,4
2017-04-01,Thies,Thiès,Riz local,255.0,4
2017-04-01,Thies,Thiès,Sorgho,237.5,2
2017-04-01,Ziguinchor,Ziguinchor,Maïs local,275.0,2
2017-04-01,Ziguinchor,Ziguinchor,Mil,275.0,3
2017-04-01,Ziguinchor,Ziguinchor,Riz importé (brisé),285.0,2
2017-04-01,Ziguinchor,Ziguinchor,Sorgho,300.0,2
2017-05-01,Dakar,Dakar,Maïs importé,225.0,3
2017-05-01,Dakar,Dakar,Maïs local,250.0,3
2017-05-01,Dakar,Dakar,Mil,240.0,5
2017-05-01,Dakar,Dakar,Riz importé (brisé),300.0,5
2017-05-01,Dakar,Dakar,Sorgho,250.0,4
2017-05-01,Diourbel,Diourbel,Maïs importé,200.0,4
2017-05-01,Diourbel,Diourbel,Maïs local,200.0,1
2017-05-01,Diourbel,Diourbel,Mil,225.0,4
2017-05-01,Diourbel,Diourbel,Riz importé (brisé),282.5,4
2017-05-01,Diourbel,Diourbel,Riz local,262.5,4
2017-05-01,Diourbel,Diourbel,Sorgho,225.0,3
2017-05-01,Fatick,Fatick,Maïs local,206.5,4
2017-05-01,Fatick,Fatick,Mil,210.0,5
2017-05-01,Fatick,Fatick,Riz importé (brisé),273.0,5
2017-05-01,Fatick,Fatick,Riz local,275.0,1
2017-05-01,Fatick,Fatick,Sorgho,250.0,3
2017-05-01,Kaffrine,Kaffrine,Maïs local,183.0,4
2017-05-01,Kaffrine,Kaffrine,Mil,194.0,4
2017-05-01,Kaffrine,Kaffrine,Riz importé (brisé),300.0,4
2017-05-01,Kaolack,Kaolack,Maïs importé,180.0,1
2017-05-01,Kaolack,Kaolack,Maïs local,187.5,4
2017-05-01,Kaolack,Kaolack,Mil,192.5,4
2017-05-01,Kaolack,Kaolack,Riz importé (brisé),271.0,4
2017-05-01,Kaolack,Kaolack,Riz local,260.0,1
2017-05-01,Kaolack,Kaolack,Sorgho,265.0,1
2017-05-01,Kedougou,Kédougou,Maïs importé,200.0,1
2017-05-01,Kedougou,Kédougou,Maïs local,283.0,3
2017-05-01,Kedougou,Kédougou,Mil,267.0,3
2017-05-01,Kedougou,Kédougou,Riz importé (brisé),290.0,3
2017-05-01,Kedougou,Kédougou,Sorgho,300.0,1
2017-05-01,Kolda,Kolda,Maïs importé,225.0,2
2017-05-01,Kolda,Kolda,Maïs local,225.0,2
2017-05-01,Kolda,Kolda,Mil,225.0,3
2017-05-01,Kolda,Kolda,Riz importé (brisé),275.0,3
2017-05-01,Kolda,Kolda,Riz local,270.0,1
2017-05-01,Kolda,Kolda,Sorgho,250.0,3
2017-05-01,Louga,Louga,Maïs importé,206.5,2
2017-05-01,Louga,Louga,Maïs local,205.0,2
2017-05-01,Louga,Louga,Mil,230.5,2
2017-05-01,Louga,Louga,Riz importé (brisé),292.5,2
2017-05-01,Matam,Matam,Maïs importé,225.0,2
2017-05-01,Matam,Matam,Maïs local,225.0,3
2017-05-01,Matam,Matam,Mil,250.0,4
2017-05-01,Matam,Matam,Riz importé (brisé),275.0,4
2017-05-01,Matam,Matam,Riz local,270.0,3
2017-05-01,Matam,Matam,Sorgho,225.0,4
2017-05-01,Saint Louis,Saint-Louis,Maïs importé,241.5,2
2017-05-01,Saint Louis,Saint-Louis,Maïs local,241.5,2
2017-05-01,Saint Louis,Saint-Louis,Mil,240.0,2
2017-05-01,Saint Louis,Saint-Louis,Riz importé (brisé),285.0,2
2017-05-01,Saint Louis,Saint-Louis,Riz local,312.5,2
2017-05-01,Saint Louis,Saint-Louis,Sorgho,250.0,1
2017-05-01,Sedhiou,Sédhiou,Maïs local,250.0,1
2017-05-01,Sedhiou,Sédhiou,Mil,250.0,1
2017-05-01,Sedhiou,Sédhiou,Riz importé (brisé),280.0,1
2017-05-01,Tambacounda,Tambacounda,Maïs local,200.0,3
2017-05-01,Tambacounda,Tambacounda,Mil,191.5,4
2017-05-01,Tambacounda,Tambacounda,Riz importé (brisé),294.0,4
2017-05-01,Tambacounda,Tambacounda,Sorgho,195.0,3
2017-05-01,Thies,Thiès,Maïs importé,225.0,4
2017-05-01,Thies,Thiès,Maïs local,200.0,3
2017-05-01,Thies,Thiès,Mil,237.5,4
2017-05-01,Thies,Thiès,Riz importé (brisé),272.5,4
2017-05-01,Thies,Thiès,Riz local,242.5,4
2017-05-01,Thies,Thiès,Sorgho,225.0,1
2017-05-01,Ziguinchor,Ziguinchor,Maïs local,275.0,2
2017-05-01,Ziguinchor,Ziguinchor,Mil,275.0,3
2017-05-01,Ziguinchor,Ziguinchor,Riz importé (brisé),285.0,2
2017-05-01,Ziguinchor,Ziguinchor,Sorgho,300.0,2
2017-06-01,Dakar,Dakar,Maïs importé,225.0,4
2017-06-01,Dakar,Dakar,Maïs local,250.0,3
2017-06-01,Dakar,Dakar,Mil,240.0,5
2017-06-01,Dakar,Dakar,Riz importé (brisé),300.0,5
2017-06-01,Dakar,Dakar,Sorgho,250.0,4
2017-06-01,Diourbel,Diourbel,Maïs importé,219.0,4
2017-06-01,Diourbel,Diourbel,Maïs local,200.0,1
2017-06-01,Diourbel,Diourbel,Mil,210.0,3
2017-06-01,Diourbel,Diourbel,Riz importé (brisé),272.5,4
2017-06-01,Diourbel,Diourbel,Riz local,262.5,4
2017-06-01,Diourbel,Diourbel,Sorgho,249.0,2
2017-06-01,Fatick,Fatick,Maïs importé,225.0,1
2017-06-01,Fatick,Fatick,Maïs local,193.0,1
2017-06-01,Fatick,Fatick,Mil,212.5,4
2017-06-01,Fatick,Fatick,Riz importé (brisé),300.0,3
2017-06-01,Fatick,Fatick,Riz local,250.0,1
2017-06-01,Fatick,Fatick,Sorgho,202.5,2
2017-06-01,Kaffrine,Kaffrine,Maïs local,200.5,4
2017-06-01,Kaffrine,Kaffrine,Mil,200.0,4
2017-06-01,Kaffrine,Kaffrine,Riz importé (brisé),300.0,4
2017-06-01,Kaolack,Kaolack,Maïs importé,180.0,1
2017-06-01,Kaolack,Kaolack,Maïs local,184.5,4
2017-06-01,Kaolack,Kaolack,Mil,203.5,4
2017-06-01,Kaolack,Kaolack,Riz importé (brisé),264.5,4
2017-06-01,Kaolack,Kaolack,Riz local,280.0,1
2017-06-01,Kaolack,Kaolack,Sorgho,250.0,1
2017-06-01,Kedougou,Kédougou,Maïs local,300.0,3
2017-06-01,Kedougou,Kédougou,Mil,300.0,3
2017-06-01,Kedougou,Kédougou,Riz importé (brisé),300.0,3
2017-06-01,Kedougou,Kédougou,Sorgho,300.0,1
2017-06-01,Kolda,Kolda,Maïs importé,250.0,3
2017-06-01,Kolda,Kolda,Maïs local,248.0,3
2017-06-01,Kolda,Kolda,Mil,248.0,3
2017-06-01,Kolda,Kolda,Riz importé (brisé),280.0,3
2017-06-01,Kolda,Kolda,Sorgho,250.0,3
2017-06-01,Louga,Louga,Maïs importé,192.5,2
2017-06-01,Louga,Louga,Maïs local,200.0,1
2017-06-01,Louga,Louga,Mil,246.0,2
2017-06-01,Louga,Louga,Riz importé (brisé),291.5,2
2017-06-01,Matam,Matam,Maïs importé,225.0,1
2017-06-01,Matam,Matam,Maïs local,225.0,2
2017-06-01,Matam,Matam,Mil,250.0,3
2017-06-01,Matam,Matam,Riz importé (brisé),275.0,3
2017-06-01,Matam,Matam,Riz local,265.0,2
2017-06-01,Matam,Matam,Sorgho,225.0,3
2017-06-01,Saint Louis,Saint-Louis,Maïs importé,250.0,2
2017-06-01,Saint Louis,Saint-Louis,Maïs local,250.0,2
2017-06-01,Saint Louis,Saint-Louis,Mil,257.5,2
2017-06-01,Saint Louis,Saint-Louis,Riz importé (brisé),285.0,2
2017-06-01,Saint Louis,Saint-Louis,Riz local,315.0,2
2017-06-01,Saint Louis,Saint-Louis,Sorgho,250.0,1
2017-06-01,Sedhiou,Sédhiou,Maïs local,250.0,1
2017-06-01,Sedhiou,Sédhiou,Mil,250.0,1
2017-06-01,Sedhiou,Sédhiou,Riz importé (brisé),280.0,1
2017-06-01,Tambacounda,Tambacounda,Maïs local,200.0,3
2017-06-01,Tambacounda,Tambacounda,Mil,187.5,4
2017-06-01,Tambacounda,Tambacounda,Riz importé (brisé),300.0,4
2017-06-01,Tambacounda,Tambacounda,Sorgho,212.5,4
2017-06-01,Thies,Thiès,Maïs importé,237.5,4
2017-06-01,Thies,Thiès,Maïs local,225.0,4
2017-06-01,Thies,Thiès,Mil,237.5,4
2017-06-01,Thies,Thiès,Riz importé (brisé),275.0,4
2017-06-01,Thies,Thiès,Riz local,249.0,4
2017-06-01,Thies,Thiès,Sorgho,231.5,2
2017-06-01,Ziguinchor,Ziguinchor,Maïs local,275.0,2
2017-06-01,Ziguinchor,Ziguinchor,Mil,275.0,3
2017-06-01,Ziguinchor,Ziguinchor,Riz importé (brisé),285.0,2
2017-06-01,Ziguinchor,Ziguinchor,Riz local,360.0,1
2017-06-01,Ziguinchor,Ziguinchor,Sorgho,300.0,2
2017-07-01,Dakar,Dakar,Maïs importé,228.5,4
2017-07-01,Dakar,Dakar,Maïs local,243.0,3
2017-07-01,Dakar,Dakar,Mil,247.0,4
2017-07-01,Dakar,Dakar,Riz importé (brisé),300.0,5
2017-07-01,Dakar,Dakar,Sorgho,250.0,5
2017-07-01,Diourbel,Diourbel,Maïs importé,195.0,2
2017-07-01,Diourbel,Diourbel,Mil,237.5,2
2017-07-01,Diourbel,Diourbel,Riz importé (brisé),300.0,2
2017-07-01,Diourbel,Diourbel,Riz local,267.5,2
2017-07-01,Diourbel,Diourbel,Sorgho,300.0,1
2017-07-01,Fatick,Fatick,Maïs importé,225.0,4
2017-07-01,Fatick,Fatick,Maïs local,200.0,4
2017-07-01,Fatick,Fatick,Mil,225.0,7
2017-07-01,Fatick,Fatick,Riz importé (brisé),275.0,7
2017-07-01,Fatick,Fatick,Riz local,250.0,1
2017-07-01,Fatick,Fatick,Sorgho,275.0,2
2017-07-01,Kaffrine,Kaffrine,Maïs local,204.0,4
2017-07-01,Kaffrine,Kaffrine,Mil,210.0,4
